t,frame,x,y,z,doppler,snr_db
1783972996.463,1102,7.13,1.909,1.953,0.0,17.8
1783972996.463,1102,7.548,1.456,-1.104,0.0,13.5
1783972996.564,1103,7.529,-0.949,-0.199,0.0,14.5
1783972996.564,1103,6.798,1.898,2.796,0.0,14.5
1783972996.564,1103,7.591,1.213,-1.105,0.0,12.8
1783972996.665,1104,7.486,-0.954,1.158,0.0,15.7
1783972996.665,1104,7.16,2.625,0.372,0.0,15.7
1783972996.665,1104,7.688,0.971,0.517,0.0,12.8
1783972996.766,1105,7.442,-0.704,0.654,0.0,11.6
1783972996.766,1105,7.245,1.876,-0.552,0.0,11.6
1783972996.766,1105,7.283,2.147,0.798,0.0,14.0
1783972996.766,1105,7.339,-1.432,1.541,0.0,14.0
1783972996.766,1105,7.221,1.456,-2.458,0.0,11.5
1783972996.867,1106,7.421,-0.699,0.307,0.0,12.2
1783972996.867,1106,6.962,1.865,-1.926,0.0,12.2
1783972996.867,1106,6.997,2.386,1.91,0.0,15.3
1783972996.867,1106,7.147,1.909,1.888,0.0,15.3
1783972996.968,1107,0.6,-0.886,-0.376,0.0,11.3
1783972996.968,1107,0.768,0.674,0.494,0.0,11.3
1783972996.968,1107,7.374,-0.938,1.031,0.0,12.3
1783972996.968,1107,6.965,1.876,-2.069,0.0,12.3
1783972997.068,1108,7.574,-0.954,0.099,0.0,18.5
1783972997.068,1108,7.455,1.699,-1.358,0.0,13.1
1783972997.169,1109,7.318,-0.933,1.111,0.0,12.0
1783972997.169,1109,7.099,2.098,-0.931,0.0,12.0
1783972997.169,1109,7.667,-0.724,0.57,0.0,13.4
1783972997.271,1110,7.6,-0.716,0.128,0.0,15.6
1783972997.373,1111,7.549,-0.712,0.378,0.0,13.1
1783972997.373,1111,6.294,1.898,-3.796,0.0,13.1
1783972997.373,1111,7.557,-0.724,1.413,0.0,12.4
1783972997.373,1111,6.81,1.931,-3.086,0.0,12.4
1783972997.474,1112,7.555,-0.716,0.84,0.0,18.3
1783972997.474,1112,6.567,1.456,-3.881,0.0,12.1
1783972997.575,1113,7.572,1.699,-0.286,0.0,16.4
1783972997.677,1114,7.428,-0.699,0.015,0.0,11.2
1783972997.677,1114,7.384,-1.193,1.531,0.0,11.8
1783972997.677,1114,7.201,2.386,0.867,0.0,11.8
1783972997.677,1114,7.621,1.456,-0.32,0.0,15.2
1783972997.789,1115,7.366,-0.933,0.725,0.0,11.4
1783972997.789,1115,7.059,2.098,-1.192,0.0,11.4
1783972997.789,1115,7.573,-0.716,0.654,0.0,14.8
1783972997.789,1115,7.572,1.699,-0.298,0.0,14.6
1783972997.839,1116,7.375,-1.173,0.737,0.0,12.0
1783972997.839,1116,6.825,1.876,-2.494,0.0,12.0
1783972997.839,1116,7.561,-0.954,0.464,0.0,15.2
1783972997.839,1116,7.254,1.699,-2.193,0.0,13.0
1783972997.947,1117,7.478,-1.186,0.554,0.0,13.8
1783972997.947,1117,7.557,-1.213,1.312,0.0,12.4
1783972998.049,1118,7.569,-0.954,0.299,0.0,14.7
1783972998.049,1118,7.431,1.456,-1.722,0.0,14.6
1783972998.152,1119,7.521,-1.193,0.555,0.0,16.2
1783972998.152,1119,7.541,1.456,-1.148,0.0,13.8
1783972998.152,1119,8.355,0.264,1.327,0.0,11.6
1783972998.152,1119,7.692,-2.645,-2.338,0.0,11.6
1783972998.254,1120,7.426,-1.193,1.311,0.0,14.6
1783972998.254,1120,7.233,2.386,0.528,0.0,14.6
1783972998.254,1120,7.473,1.699,-1.254,0.0,13.1
1783972998.357,1121,7.437,1.67,0.444,0.0,14.0
1783972998.357,1121,7.06,-1.193,2.652,0.0,14.0
1783972998.357,1121,7.568,1.699,-0.382,0.0,13.3
1783972998.566,1123,7.5,-0.954,1.061,0.0,17.7
1783972998.566,1123,7.125,2.625,0.802,0.0,17.7
1783972998.667,1124,7.554,-0.954,-0.569,0.0,14.0
1783972998.667,1124,7.114,1.909,2.011,0.0,14.0
1783972998.667,1124,7.728,-0.728,-0.231,0.0,11.9
1783972998.783,1125,7.547,-0.954,-0.651,0.0,14.2
1783972998.783,1125,7.098,1.67,2.265,0.0,14.2
1783972998.783,1125,7.524,2.209,0.428,0.0,11.6
1783972998.834,1126,7.569,-0.954,-0.293,0.0,13.1
1783972998.834,1126,7.004,1.432,2.68,0.0,13.1
1783972998.834,1126,7.748,-0.488,0.85,0.0,11.3
1783972998.834,1126,7.492,2.196,0.166,0.0,11.3
1783972998.935,1127,7.558,-0.712,0.078,0.0,13.7
1783972998.935,1127,7.128,2.135,1.502,0.0,13.7
1783972999.086,1128,7.525,-0.954,0.868,0.0,16.1
1783972999.086,1128,7.581,-0.965,1.108,0.0,12.3
1783972999.137,1129,7.577,-0.96,0.797,0.0,13.5
1783972999.257,1130,7.37,-0.938,1.056,0.0,11.5
1783972999.257,1130,7.144,2.111,-0.908,0.0,11.5
1783972999.257,1130,7.504,-0.724,1.675,0.0,14.2
1783972999.359,1131,7.762,-0.243,0.036,0.0,11.8
1783972999.461,1132,7.242,1.909,1.482,0.0,13.2
1783972999.461,1132,7.525,-0.716,-1.072,0.0,13.2
1783972999.568,1133,7.374,1.909,0.526,0.0,14.7
1783972999.568,1133,7.357,-0.954,-1.805,0.0,14.7
1783972999.568,1133,7.765,-0.0,0.127,0.0,13.0
1783972999.669,1134,7.597,-0.716,-0.269,0.0,16.3
1783972999.669,1134,6.384,1.909,3.728,0.0,16.3
1783972999.669,1134,7.641,-0.728,1.178,0.0,14.3
1783972999.771,1135,7.466,-0.704,0.267,0.0,14.9
1783972999.771,1135,7.233,2.147,1.17,0.0,13.6
1783972999.771,1135,7.357,-0.954,-1.803,0.0,13.6
1783972999.771,1135,7.278,1.699,-2.109,0.0,13.2
1783972999.771,1135,7.438,-0.971,2.01,0.0,13.2
1783972999.872,1136,7.529,1.213,-1.466,0.0,14.6
1783972999.872,1136,7.579,-0.728,1.529,0.0,14.6
1783972999.973,1137,7.617,-0.971,1.161,0.0,13.9
1783972999.973,1137,6.553,1.699,-3.806,0.0,13.9
1783973000.074,1138,7.396,-0.933,0.29,0.0,11.6
1783973000.074,1138,6.998,2.098,1.512,0.0,11.6
1783973000.176,1139,7.467,-0.704,-0.255,0.0,12.8
1783973000.176,1139,7.019,1.876,1.876,0.0,12.8
1783973000.176,1139,7.505,-0.239,1.381,0.0,12.4
1783973000.176,1139,7.498,1.952,-0.977,0.0,11.6
1783973000.278,1140,7.415,-0.704,0.913,0.0,11.3
1783973000.278,1140,7.322,1.642,-0.114,0.0,11.3
1783973000.278,1140,7.154,2.147,1.58,0.0,12.0
1783973000.329,1141,7.388,-0.933,0.448,0.0,12.1
1783973000.329,1141,6.983,2.331,1.212,0.0,12.1
1783973000.329,1141,7.421,1.456,-1.766,0.0,12.1
1783973000.481,1142,7.162,1.909,1.833,0.0,11.4
1783973000.481,1142,7.578,-0.477,-0.795,0.0,11.4
1783973000.481,1142,7.169,1.699,-2.456,0.0,14.1
1783973000.481,1142,7.336,-1.213,2.24,0.0,14.1
1783973000.582,1143,7.4,-0.933,0.153,0.0,13.3
1783973000.582,1143,7.433,1.456,-1.714,0.0,12.9
1783973000.633,1144,7.379,-0.933,0.578,0.0,12.6
1783973000.633,1144,7.53,-0.712,0.646,0.0,12.0
1783973000.633,1144,7.486,1.699,-1.179,0.0,14.1
1783973000.734,1145,7.394,-0.933,0.346,0.0,11.3
1783973000.734,1145,7.084,2.098,1.036,0.0,11.3
1783973000.734,1145,7.527,1.699,-0.876,0.0,15.4
1783973000.885,1146,7.701,0.971,-0.243,0.0,14.5
1783973000.936,1147,7.538,-0.954,0.754,0.0,14.6
1783973000.936,1147,7.39,1.909,-0.2,0.0,14.6
1783973000.936,1147,7.62,1.708,0.049,0.0,13.8
1783973001.037,1148,7.411,-0.704,0.944,0.0,14.2
1783973001.037,1148,7.559,-0.954,0.501,0.0,16.5
1783973001.037,1148,7.62,1.708,0.069,0.0,13.8
1783973001.188,1149,7.512,-0.949,0.547,0.0,17.3
1783973001.188,1149,7.578,1.699,0.0,0.0,14.3
1783973001.239,1150,7.471,-0.704,0.04,0.0,12.1
1783973001.239,1150,7.523,-0.949,0.371,0.0,14.7
1783973001.239,1150,6.527,1.898,3.38,0.0,14.7
1783973001.239,1150,7.749,-0.0,-0.516,0.0,13.0
1783973001.339,1151,0.587,-0.886,-0.396,0.0,11.3
1783973001.339,1151,0.847,0.638,0.402,0.0,11.3
1783973001.339,1151,7.387,1.909,0.28,0.0,14.9
1783973001.339,1151,7.591,-0.716,0.388,0.0,14.9
1783973001.339,1151,7.629,1.213,-0.795,0.0,16.0
1783973001.44,1152,0.564,-0.922,-0.345,0.0,11.2
1783973001.44,1152,0.738,0.674,0.538,0.0,11.2
1783973001.44,1152,7.247,2.147,1.078,0.0,12.3
1783973001.44,1152,7.58,1.456,-0.854,0.0,14.1
1783973001.541,1153,7.466,-0.704,0.276,0.0,14.4
1783973001.541,1153,7.403,1.699,-1.619,0.0,13.5
1783973001.541,1153,7.362,-0.971,2.273,0.0,13.5
1783973001.643,1154,7.46,-0.949,1.041,0.0,11.8
1783973001.643,1154,7.214,1.661,-1.68,0.0,11.8
1783973001.643,1154,7.416,1.699,-1.56,0.0,13.8
1783973001.743,1155,7.454,-0.704,0.506,0.0,13.7
1783973001.743,1155,7.516,-0.954,0.942,0.0,15.4
1783973001.743,1155,6.756,1.931,-3.203,0.0,12.5
1783973001.743,1155,7.443,-0.724,1.926,0.0,12.5
1783973001.844,1156,0.598,-0.92,-0.428,0.0,11.4
1783973001.844,1156,1.072,0.405,-0.272,0.0,11.4
1783973001.844,1156,7.525,-0.949,0.315,0.0,14.7
1783973001.844,1156,7.619,1.456,-0.378,0.0,12.6
1783973001.844,1156,7.573,-1.456,0.919,0.0,12.6
1783973001.945,1157,0.606,-0.886,-0.366,0.0,11.7
1783973001.945,1157,0.728,0.674,0.551,0.0,11.7
1783973001.945,1157,7.573,-0.954,-0.192,0.0,14.1
1783973001.945,1157,6.931,2.147,2.376,0.0,14.1
1783973001.945,1157,7.551,1.699,-0.635,0.0,16.0
1783973002.046,1158,7.555,-0.712,0.204,0.0,14.7
1783973002.046,1158,7.621,1.456,-0.34,0.0,12.4
1783973002.147,1159,7.506,-0.954,1.02,0.0,15.0
1783973002.147,1159,6.886,1.931,2.912,0.0,12.7
1783973002.147,1159,7.651,-0.965,-0.402,0.0,12.7
1783973002.248,1160,7.443,-0.938,0.19,0.0,12.7
1783973002.248,1160,6.549,2.345,2.814,0.0,12.7
1783973002.248,1160,7.431,-0.716,1.601,0.0,15.7
1783973002.248,1160,7.315,1.909,-1.065,0.0,15.7
1783973002.348,1161,0.603,-0.886,-0.371,0.0,11.5
1783973002.348,1161,0.801,0.674,0.437,0.0,11.5
1783973002.348,1161,7.362,2.16,-0.311,0.0,13.8
1783973002.348,1161,7.285,-0.72,2.318,0.0,13.8
1783973002.449,1162,7.355,-0.704,1.313,0.0,13.0
1783973002.449,1162,7.198,2.111,-0.224,0.0,13.0
1783973002.449,1162,7.483,1.952,1.085,0.0,14.1
1783973002.449,1162,7.51,-0.488,-2.085,0.0,14.1
1783973002.55,1163,7.528,-0.949,0.225,0.0,15.7
1783973002.55,1163,7.339,1.92,1.19,0.0,13.5
1783973002.55,1163,7.209,-0.72,-2.545,0.0,13.5
1783973002.55,1163,7.414,2.196,1.093,0.0,12.9
1783973002.651,1164,7.6,-0.716,-0.123,0.0,16.0
1783973002.651,1164,7.229,2.147,1.195,0.0,16.0
1783973002.752,1165,7.558,-0.712,0.052,0.0,13.6
1783973002.853,1166,7.539,-0.954,0.738,0.0,17.7
1783973002.853,1166,7.731,-0.728,0.125,0.0,12.3
1783973002.954,1167,7.376,-0.949,1.524,0.0,13.3
1783973002.954,1167,7.409,1.689,-1.376,0.0,13.6
1783973002.954,1167,7.413,-0.965,1.935,0.0,13.6
1783973003.074,1168,7.445,-0.938,-0.016,0.0,14.2
1783973003.074,1168,6.593,2.111,2.896,0.0,14.2
1783973003.074,1168,7.479,1.68,-0.454,0.0,14.1
1783973003.074,1168,6.761,-0.96,3.512,0.0,14.1
1783973003.175,1169,7.14,2.111,0.936,0.0,12.1
1783973003.175,1169,7.419,-0.704,0.88,0.0,12.1
1783973003.298,1170,0.62,-0.886,-0.341,0.0,11.5
1783973003.298,1170,0.76,0.674,0.505,0.0,11.5
1783973003.298,1170,7.558,-1.213,1.31,0.0,13.1
1783973003.298,1170,6.743,1.699,-3.459,0.0,13.1
1783973003.35,1171,7.397,-0.704,1.048,0.0,13.3
1783973003.35,1171,6.934,2.111,-1.945,0.0,13.3
1783973003.35,1171,7.601,-0.716,0.085,0.0,14.7
1783973003.35,1171,6.529,2.386,3.158,0.0,14.7
1783973003.451,1172,0.568,-0.922,-0.339,0.0,11.3
1783973003.451,1172,0.738,0.674,0.538,0.0,11.3
1783973003.451,1172,7.616,-0.72,0.669,0.0,14.6
1783973003.555,1173,7.474,-0.712,1.121,0.0,15.8
1783973003.555,1173,7.653,-0.728,1.101,0.0,12.2
1783973003.656,1174,7.386,-0.704,1.127,0.0,13.9
1783973003.656,1174,7.092,2.111,-1.249,0.0,13.9
1783973003.656,1174,7.284,2.16,1.115,0.0,13.3
1783973003.758,1175,7.379,-0.938,0.99,0.0,13.2
1783973003.758,1175,6.948,2.111,-1.892,0.0,13.2
1783973003.758,1175,7.42,1.92,0.475,0.0,13.3
1783973003.758,1175,7.723,-0.485,0.656,0.0,11.3
1783973003.859,1176,7.374,-0.938,1.031,0.0,11.6
1783973003.859,1176,7.093,1.876,-1.575,0.0,11.6
1783973003.96,1177,7.402,-0.704,1.017,0.0,14.8
1783973003.96,1177,7.037,2.58,-0.38,0.0,14.8
1783973003.96,1177,7.349,1.898,-0.125,0.0,13.8
1783973003.96,1177,7.724,-0.728,-0.344,0.0,12.1
1783973004.165,1179,7.679,-0.483,0.66,0.0,14.1
1783973004.266,1180,7.441,-0.704,0.674,0.0,12.4
1783973004.266,1180,6.955,2.814,0.14,0.0,12.4
1783973004.266,1180,7.601,-0.716,0.072,0.0,17.2
1783973004.266,1180,7.61,-0.241,1.288,0.0,13.8
1783973004.366,1181,7.387,-0.938,0.93,0.0,12.0
1783973004.366,1181,7.027,2.111,-1.576,0.0,12.0
1783973004.467,1182,7.326,-0.704,1.467,0.0,12.4
1783973004.467,1182,6.856,1.876,-2.405,0.0,12.4
1783973004.467,1182,7.042,2.386,1.736,0.0,12.8
1783973004.467,1182,7.511,-1.193,0.673,0.0,12.8
1783973004.568,1183,7.546,-0.712,-0.431,0.0,12.5
1783973004.568,1183,7.048,1.898,2.086,0.0,12.5
1783973004.568,1183,7.635,-0.724,0.901,0.0,12.5
1783973004.668,1184,7.377,-0.938,1.008,0.0,12.7
1783973004.668,1184,7.067,2.111,-1.383,0.0,12.7
1783973004.668,1184,7.186,1.909,1.736,0.0,12.4
1783973004.668,1184,7.556,-0.954,-0.544,0.0,12.4
1783973004.77,1185,7.53,-0.949,0.171,0.0,14.5
1783973004.871,1186,7.425,-0.699,0.214,0.0,11.3
1783973004.871,1186,6.913,2.798,-0.205,0.0,11.3
1783973004.871,1186,7.534,-0.712,0.598,0.0,18.4
1783973004.871,1186,7.472,-0.724,1.811,0.0,14.4
1783973004.971,1187,7.316,-0.708,1.716,0.0,11.9
1783973004.971,1187,7.153,1.651,-1.756,0.0,11.9
1783973004.971,1187,7.585,1.448,-0.072,0.0,11.8
1783973005.073,1188,7.139,-0.954,2.532,0.0,12.7
1783973005.073,1188,7.358,1.909,-0.716,0.0,12.7
1783973005.073,1188,7.751,-0.485,0.038,0.0,13.1
1783973005.173,1189,7.61,-0.732,1.594,0.0,12.9
1783973005.173,1189,7.235,1.708,-2.394,0.0,12.9
1783973005.274,1190,7.272,1.699,-2.132,0.0,13.3
1783973005.274,1190,7.474,-0.971,1.873,0.0,13.3
1783973005.376,1191,7.435,-0.704,0.737,0.0,11.9
1783973005.376,1191,7.179,2.111,0.565,0.0,11.9
1783973005.376,1191,7.599,-0.716,0.194,0.0,14.5
1783973005.376,1191,6.911,1.699,-3.108,0.0,12.5
1783973005.376,1191,7.413,-1.213,1.97,0.0,12.5
1783973005.477,1192,0.601,-0.886,-0.375,0.0,11.5
1783973005.477,1192,0.777,0.674,0.479,0.0,11.5
1783973005.477,1192,7.525,-0.474,0.884,0.0,12.4
1783973005.477,1192,7.721,-0.243,-0.795,0.0,12.7
1783973005.578,1193,7.374,-0.933,0.647,0.0,12.3
1783973005.578,1193,7.061,2.331,0.602,0.0,12.3
1783973005.578,1193,7.625,-0.965,0.754,0.0,12.9
1783973005.578,1193,7.428,1.689,-1.264,0.0,12.9
1783973005.679,1194,0.608,-0.886,-0.363,0.0,11.3
1783973005.679,1194,0.784,0.674,0.467,0.0,11.3
1783973005.679,1194,7.613,-0.96,-0.284,0.0,14.5
1783973005.679,1194,6.855,1.68,3.026,0.0,14.5
1783973005.729,1195,7.572,-0.954,0.222,0.0,16.6
1783973005.729,1195,7.711,-0.728,0.57,0.0,11.7
1783973005.879,1196,7.551,-0.954,0.604,0.0,15.1
1783973005.98,1197,0.604,-0.886,-0.37,0.0,11.4
1783973005.98,1197,0.757,0.674,0.51,0.0,11.4
1783973005.98,1197,7.586,-0.716,0.478,0.0,15.3
1783973006.031,1198,7.36,-1.166,0.358,0.0,11.3
1783973006.031,1198,7.086,2.331,-0.118,0.0,11.3
1783973006.031,1198,7.65,-0.724,0.77,0.0,13.7
1783973006.284,1200,7.362,-1.166,0.321,0.0,11.3
1783973006.284,1200,7.006,2.565,-0.059,0.0,11.3
1783973006.284,1200,7.766,-0.0,-0.063,0.0,12.6
1783973006.334,1201,7.54,-1.193,-0.107,0.0,13.5
1783973006.334,1201,7.016,1.67,2.506,0.0,13.5
1783973006.334,1201,7.671,-0.241,0.859,0.0,13.0
1783973006.434,1202,7.225,1.876,0.769,0.0,11.4
1783973006.434,1202,7.417,-0.704,-0.894,0.0,11.4
1783973006.434,1202,7.569,-0.954,0.312,0.0,16.5
1783973006.434,1202,7.196,1.699,-2.375,0.0,14.4
1783973006.434,1202,7.524,-0.971,1.658,0.0,14.4
1783973006.586,1203,0.552,-0.922,-0.364,0.0,11.4
1783973006.586,1203,0.758,0.674,0.509,0.0,11.4
1783973006.586,1203,7.508,-0.954,1.008,0.0,15.9
1783973006.637,1204,0.622,-0.886,-0.338,0.0,11.3
1783973006.637,1204,7.53,-1.193,0.41,0.0,13.9
1783973006.637,1204,7.05,2.863,-0.629,0.0,13.9
1783973006.637,1204,6.733,2.172,-3.096,0.0,12.7
1783973006.637,1204,7.365,-0.483,2.27,0.0,12.7
1783973006.738,1205,7.539,-1.193,0.177,0.0,15.7
1783973006.738,1205,7.261,1.67,-1.669,0.0,15.7
1783973006.738,1205,7.431,1.213,-1.902,0.0,12.0
1783973006.838,1206,0.599,-0.886,-0.377,0.0,11.8
1783973006.838,1206,0.768,0.674,0.494,0.0,11.8
1783973006.838,1206,7.54,-1.193,-0.159,0.0,13.5
1783973006.838,1206,7.439,1.432,0.954,0.0,13.5
1783973006.838,1206,7.536,1.456,-1.18,0.0,13.8
1783973006.939,1207,0.612,-0.886,-0.356,0.0,11.3
1783973006.939,1207,0.715,0.674,0.567,0.0,11.3
1783973006.939,1207,7.565,-0.954,-0.387,0.0,13.3
1783973006.939,1207,7.399,1.699,-1.635,0.0,12.0
1783973007.04,1208,7.67,1.213,-0.044,0.0,14.6
1783973007.141,1209,7.575,-0.954,-0.069,0.0,15.1
1783973007.141,1209,6.984,1.67,2.594,0.0,15.1
1783973007.141,1209,8.446,0.264,0.477,0.0,12.1
1783973007.141,1209,8.02,-2.645,-0.561,0.0,12.1
1783973007.242,1210,7.557,1.448,0.653,0.0,16.0
1783973007.343,1211,0.749,0.674,0.522,0.0,11.7
1783973007.343,1211,7.425,-0.954,1.5,0.0,12.8
1783973007.343,1211,7.214,1.909,-1.615,0.0,12.8
1783973007.343,1211,7.488,1.456,-1.456,0.0,13.5
1783973007.444,1212,7.469,-0.954,1.263,0.0,14.7
1783973007.444,1212,7.231,1.909,-1.539,0.0,14.7
1783973007.444,1212,7.51,1.456,-1.34,0.0,14.3
1783973007.545,1213,7.466,-0.704,-0.263,0.0,11.8
1783973007.545,1213,7.028,1.876,1.844,0.0,11.8
1783973007.545,1213,7.575,-0.954,0.021,0.0,14.4
1783973007.545,1213,6.721,1.67,3.215,0.0,14.4
1783973007.545,1213,7.627,1.213,-0.813,0.0,12.3
1783973007.645,1214,7.564,1.213,-1.274,0.0,14.5
1783973007.746,1215,0.614,-0.886,-0.353,0.0,11.9
1783973007.746,1215,0.739,0.674,0.536,0.0,11.9
1783973007.746,1215,7.574,-0.954,-0.149,0.0,13.8
1783973007.746,1215,7.404,1.456,-1.837,0.0,13.1
1783973007.746,1215,7.037,-1.456,2.943,0.0,13.1
1783973007.847,1216,7.541,-1.193,-0.018,0.0,14.2
1783973007.847,1216,7.729,-0.243,-0.711,0.0,12.0
1783973007.947,1217,7.567,-0.954,0.36,0.0,16.0
1783973007.947,1217,7.602,0.971,-1.254,0.0,11.3
1783973008.048,1218,7.523,-0.954,0.887,0.0,13.6
1783973008.048,1218,7.463,1.213,-1.77,0.0,11.6
1783973008.148,1219,7.574,-0.954,0.154,0.0,15.2
1783973008.249,1220,7.575,-0.954,0.063,0.0,15.9
1783973008.349,1221,7.575,-0.954,-0.014,0.0,16.3
1783973008.45,1222,7.564,-0.954,0.413,0.0,17.0
1783973008.551,1223,7.46,-1.193,1.104,0.0,11.6
1783973008.551,1223,7.149,1.432,-2.268,0.0,11.6
1783973008.753,1225,7.54,-1.193,0.128,0.0,13.6
1783973008.854,1226,7.575,-0.954,0.061,0.0,15.3
1783973008.954,1227,0.619,-0.886,-0.344,0.0,12.0
1783973008.954,1227,0.724,0.674,0.556,0.0,12.0
1783973008.954,1227,7.541,-1.193,-0.082,0.0,15.1
1783973008.954,1227,7.669,1.213,-0.16,0.0,11.5
1783973009.055,1228,7.541,-1.193,-0.029,0.0,14.6
1783973009.055,1228,7.655,1.213,-0.493,0.0,11.6
1783973009.155,1229,7.56,-0.954,0.471,0.0,13.5
1783973009.155,1229,6.57,1.67,3.513,0.0,13.5
1783973009.155,1229,7.63,0.965,0.694,0.0,11.5
1783973009.256,1230,0.619,-0.886,-0.344,0.0,11.5
1783973009.256,1230,0.733,0.674,0.544,0.0,11.5
1783973009.256,1230,7.539,-1.193,0.187,0.0,15.1
1783973009.357,1231,0.606,-0.886,-0.367,0.0,11.8
1783973009.357,1231,0.749,0.674,0.522,0.0,11.8
1783973009.357,1231,7.552,-0.954,0.594,0.0,15.7
1783973009.472,1232,7.566,-0.954,0.363,0.0,14.8
1783973009.573,1233,0.612,-0.886,-0.356,0.0,12.7
1783973009.573,1233,0.766,0.674,0.496,0.0,12.7
1783973009.573,1233,7.505,-1.193,0.735,0.0,15.0
1783973009.573,1233,6.442,1.67,-3.742,0.0,15.0
1783973009.675,1234,7.494,-1.193,0.847,0.0,14.4
1783973009.675,1234,7.025,1.432,-2.626,0.0,14.4
1783973009.675,1234,7.697,-0.728,-0.735,0.0,12.9
1783973009.675,1234,7.572,1.699,-0.285,0.0,12.9
1783973009.777,1235,0.581,-0.92,-0.45,0.0,11.3
1783973009.777,1235,1.074,0.405,-0.265,0.0,11.3
1783973009.777,1235,7.457,-1.193,1.123,0.0,14.5
1783973009.883,1236,0.587,-0.886,-0.396,0.0,12.2
1783973009.883,1236,0.76,0.674,0.505,0.0,12.2
1783973009.883,1236,7.52,-1.193,0.57,0.0,14.3
1783973009.883,1236,7.803,-0.244,0.211,0.0,11.9
1783973009.883,1236,7.776,0.488,0.531,0.0,11.9
1783973009.934,1237,0.61,-0.886,-0.36,0.0,11.7
1783973009.934,1237,7.506,-1.193,0.725,0.0,13.8
1783973010.036,1238,0.59,-0.886,-0.391,0.0,11.6
1783973010.036,1238,0.829,0.674,0.382,0.0,11.6
1783973010.036,1238,7.199,2.111,0.183,0.0,11.3
1783973010.036,1238,7.409,-0.469,1.092,0.0,11.3
1783973010.036,1238,7.541,-1.193,-0.103,0.0,15.7
1783973010.19,1239,0.596,-0.886,-0.382,0.0,11.8
1783973010.19,1239,0.856,0.674,0.317,0.0,11.8
1783973010.19,1239,7.575,-0.954,-0.023,0.0,15.8
1783973010.19,1239,6.575,1.67,3.503,0.0,15.8
1783973010.19,1239,1.059,0.213,0.347,-0.162,13.1
1783973010.242,1240,0.606,-0.92,-0.416,0.0,11.6
1783973010.242,1240,1.095,0.368,-0.229,0.0,11.6
1783973010.242,1240,7.541,-1.193,-0.062,0.0,16.1
1783973010.242,1240,7.232,1.67,1.791,0.0,16.1
1783973010.343,1241,7.538,-1.193,0.23,0.0,15.3
1783973010.449,1242,1.053,0.39,0.162,0.0,12.3
1783973010.449,1242,7.519,-1.193,0.581,0.0,13.6
1783973010.449,1242,7.286,1.909,-1.25,0.0,13.6
1783973010.449,1242,7.667,1.464,0.25,0.0,12.7
1783973010.55,1243,0.666,-0.886,-0.24,0.0,11.7
1783973010.55,1243,7.536,-1.193,0.268,0.0,14.7
1783973010.55,1243,6.837,1.67,-2.96,0.0,14.7
1783973010.55,1243,7.615,1.708,-0.279,0.0,12.2
1783973010.652,1244,0.549,-0.886,-0.447,0.0,13.6
1783973010.652,1244,0.78,0.603,0.561,0.0,13.6
1783973010.652,1244,7.556,-0.954,0.536,0.0,15.3
1783973010.652,1244,7.295,1.67,-1.512,0.0,15.3
1783973010.753,1245,0.567,-0.886,-0.424,0.0,13.2
1783973010.753,1245,7.535,-1.193,0.301,0.0,15.7
1783973010.753,1245,6.516,1.67,-3.612,0.0,15.7
1783973010.855,1246,1.072,0.294,-0.389,0.0,12.3
1783973010.855,1246,7.528,-1.193,0.447,0.0,15.4
1783973010.955,1247,0.542,-0.883,-0.56,0.0,13.0
1783973010.955,1247,0.886,0.773,0.075,0.0,13.0
1783973010.955,1247,7.536,-1.193,0.281,0.0,14.7
1783973011.056,1248,0.634,-0.886,-0.315,0.0,12.0
1783973011.056,1248,7.559,-0.954,0.489,0.0,14.8
1783973011.158,1249,7.541,-1.193,0.084,0.0,14.9
1783973011.158,1249,7.807,-0.0,-0.185,0.0,11.7
1783973011.258,1250,0.553,-0.922,-0.363,0.0,12.1
1783973011.258,1250,0.801,0.674,0.438,0.0,12.1
1783973011.258,1250,7.531,-1.193,0.399,0.0,15.7
1783973011.36,1251,0.603,-0.886,-0.372,0.0,11.5
1783973011.36,1251,0.801,0.674,0.437,0.0,11.5
1783973011.36,1251,7.245,1.876,0.554,0.0,11.2
1783973011.36,1251,7.47,-0.704,-0.13,0.0,11.2
1783973011.36,1251,7.539,-1.193,0.186,0.0,15.6
1783973011.36,1251,7.499,0.971,-1.771,0.0,12.0
1783973011.36,1251,0.83,0.589,-0.247,0.162,11.5
1783973011.461,1252,0.593,-0.886,-0.387,0.0,11.6
1783973011.461,1252,0.811,0.674,0.418,0.0,11.6
1783973011.461,1252,7.083,2.331,0.225,0.0,11.3
1783973011.461,1252,7.376,-0.933,0.621,0.0,11.3
1783973011.461,1252,7.569,-0.954,0.302,0.0,16.5
1783973011.461,1252,7.704,1.22,-0.377,0.0,11.6
1783973011.461,1252,1.18,0.267,-0.171,0.162,15.1
1783973011.563,1253,0.598,-0.886,-0.379,0.0,11.9
1783973011.563,1253,0.866,0.638,0.361,0.0,11.9
1783973011.563,1253,7.536,-1.193,0.275,0.0,16.5
1783973011.563,1253,7.379,1.213,-2.095,0.0,13.4
1783973011.563,1253,1.243,0.237,-0.009,0.243,15.7
1783973011.663,1254,0.81,0.674,0.421,0.0,12.1
1783973011.663,1254,7.566,-0.954,0.368,0.0,15.9
1783973011.663,1254,7.392,1.456,-1.885,0.0,14.5
